HeLa-S3-shBHLHE40.GSE137849.Homo_Sapiens.MboI.b1	CVCL_0030	GSE137849	Homo_Sapiens	1	CTCF	MboI	HeLa-S3-shBHLHE40
HeLa-S3-shBHLHE40.GSE137849.Homo_Sapiens.MboI.b2	CVCL_0030	GSE137849	Homo_Sapiens	2	CTCF	MboI	HeLa-S3-shBHLHE40
HeLa-S3-shcontrol.GSE137849.Homo_Sapiens.MboI.b1	CVCL_0030	GSE137849	Homo_Sapiens	1	CTCF	MboI	HeLa-S3-shcontrol
HeLa-S3-shcontrol.GSE137849.Homo_Sapiens.MboI.b2	CVCL_0030	GSE137849	Homo_Sapiens	2	CTCF	MboI	HeLa-S3-shcontrol
hESC-AHDC1-GIBBIN-KO.GSE181971.Homo_Sapiens.MboI.b1	CVCL_1240	GSE181971	Homo_Sapiens	1	SMC1A	MboI	hESC-AHDC1-GIBBIN-KO
hESC-AHDC1-GIBBIN-KO.GSE181971.Homo_Sapiens.MboI.b2	CVCL_1240	GSE181971	Homo_Sapiens	2	SMC1A	MboI	hESC-AHDC1-GIBBIN-KO
hESC-AHDC1-GIBBIN-KO.GSE181971.Homo_Sapiens.MboI.b3	CVCL_1240	GSE181971	Homo_Sapiens	3	SMC1A	MboI	hESC-AHDC1-GIBBIN-KO
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.MboI.b1	CVCL_1240	GSE120294	Homo_Sapiens	1	SMC1A	MboI	hESC-p63GOF-D0
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.MboI.b2	CVCL_1240	GSE120294	Homo_Sapiens	2	SMC1A	MboI	hESC-p63GOF-D0
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.MboI.b3	CVCL_1240	GSE120294	Homo_Sapiens	3	SMC1A	MboI	hESC-p63GOF-D0
hESC-WT.GSE181971.Homo_Sapiens.MboI.b1	CVCL_1240	GSE181971	Homo_Sapiens	1	SMC1A	MboI	hESC-WT
hESC-WT.GSE181971.Homo_Sapiens.MboI.b2	CVCL_1240	GSE181971	Homo_Sapiens	2	SMC1A	MboI	hESC-WT
hESC-WT.GSE181971.Homo_Sapiens.MboI.b3	CVCL_1240	GSE181971	Homo_Sapiens	3	SMC1A	MboI	hESC-WT
hESC-WT-D0.GSE120294.Homo_Sapiens.MboI.b1	CVCL_1240	GSE120294	Homo_Sapiens	1	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.MboI.b2	CVCL_1240	GSE120294	Homo_Sapiens	2	SMC1A	MboI	hESC-WT-D0
hESC-WT-D0.GSE120294.Homo_Sapiens.MboI.b3	CVCL_1240	GSE120294	Homo_Sapiens	3	SMC1A	MboI	hESC-WT-D0
Hippocampus.GSE147672.Homo_Sapiens.MboI.b1		GSE147672	Homo_Sapiens	1	H3K27ac	MboI	Hippocampus
Hippocampus.GSE147672.Homo_Sapiens.MboI.b2		GSE147672	Homo_Sapiens	2	H3K27ac	MboI	Hippocampus
hiPSC-CM-ED.GSE111930.Homo_Sapiens.MboI.b1		GSE111930	Homo_Sapiens	1	H3K27ac	MboI	hiPSC-CM-ED
hiPSC-CM-WT.GSE111930.Homo_Sapiens.MboI.b1		GSE111930	Homo_Sapiens	1	H3K27ac	MboI	hiPSC-CM-WT
HK2.GSE147646.Homo_Sapiens.MboI.b1	CVCL_0302	GSE147646	Homo_Sapiens	1	H3K27ac	MboI	HK2
HT55.GSE147854.Homo_Sapiens.MboI.b1	CVCL_1294	GSE147854	Homo_Sapiens	1	H3K27ac	MboI	HT55
HUDEP-2-Mut1.GSE131054.Homo_Sapiens.MboI.b1	CVCL_VI06	GSE131054	Homo_Sapiens	1	H3K27ac	MboI	HUDEP-2-Mut1
HUDEP-2-WT.GSE131054.Homo_Sapiens.MboI.b1	CVCL_VI06	GSE131054	Homo_Sapiens	1	H3K27ac	MboI	HUDEP-2-WT
HUVEC-Proliferating.GSE100856.Homo_Sapiens.HindIII.b1	CVCL_A4BB	GSE100856	Homo_Sapiens	1	CTCF	HindIII	HUVEC-Proliferating
HUVEC-Senescent.GSE100856.Homo_Sapiens.HindIII.b1	CVCL_A4BB	GSE100856	Homo_Sapiens	1	CTCF	HindIII	HUVEC-Senescent
IMR90-Proliferating.GSE100856.Homo_Sapiens.HindIII.b1	CVCL_0347	GSE100856	Homo_Sapiens	1	CTCF	HindIII	IMR90-Proliferating
IMR90-Senescent.GSE100856.Homo_Sapiens.HindIII.b1	CVCL_0347	GSE100856	Homo_Sapiens	1	CTCF	HindIII	IMR90-Senescent
IOSE11.GSE155328.Homo_Sapiens.DpnII.b1	CVCL_0T68	GSE155328	Homo_Sapiens	1	H3K27ac	DpnII	IOSE11
iPSC-MUT.GSE150906.Homo_Sapiens.MboI.b1		GSE150906	Homo_Sapiens	1	H3K27me3	MboI	iPSC-MUT
iPSC-WT.GSE150906.Homo_Sapiens.MboI.b1		GSE150906	Homo_Sapiens	1	H3K27me3	MboI	iPSC-WT
Ishikawa.GSE137936.Homo_Sapiens.DpnII.b1	CVCL_2529	GSE137936	Homo_Sapiens	1	H3K27ac	DpnII	Ishikawa
JHUEM-14.GSE137936.Homo_Sapiens.DpnII.b1	CVCL_4654	GSE137936	Homo_Sapiens	1	H3K27ac	DpnII	JHUEM-14
JSC.GSE136090.Homo_Sapiens.MboI.b1	CVCL_3728	GSE136090	Homo_Sapiens	1	H3K27ac	MboI	JSC
Jurkat.GSE165207.Homo_Sapiens.Arima.b1	CVCL_0065	GSE165207	Homo_Sapiens	1	H3K27ac	Arima	Jurkat
Jurkat.GSE99519.Homo_Sapiens.MboI.b1	CVCL_0065	GSE99519	Homo_Sapiens	1	YY1	MboI	Jurkat
K562.GSE101498.Homo_Sapiens.MboI.b1	CVCL_0004	GSE101498	Homo_Sapiens	1	H3K27ac	MboI	K562
K562.GSE101498.Homo_Sapiens.MboI.b2	CVCL_0004	GSE101498	Homo_Sapiens	2	H3K27ac	MboI	K562
K562.GSE101498.Homo_Sapiens.MboI.b3	CVCL_0004	GSE101498	Homo_Sapiens	3	H3K27ac	MboI	K562
K562.GSE99519.Homo_Sapiens.MboI.b1	CVCL_0004	GSE99519	Homo_Sapiens	1	YY1	MboI	K562
KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.MboI.b1	CVCL_A426	GSE139466	Homo_Sapiens	1	H3K27ac	MboI	KBM7-MED14-dTAG_2h_DMSO
KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.MboI.b2	CVCL_A426	GSE139466	Homo_Sapiens	2	H3K27ac	MboI	KBM7-MED14-dTAG_2h_DMSO
KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.MboI.b1	CVCL_A426	GSE139466	Homo_Sapiens	1	H3K27ac	MboI	KBM7-MED14-dTAG_2h_dTAG7
KBM7-MED14-dTAG_2h_dTAG7.GSE139466.Homo_Sapiens.MboI.b2	CVCL_A426	GSE139466	Homo_Sapiens	2	H3K27ac	MboI	KBM7-MED14-dTAG_2h_dTAG7
Kelly-Res-50I.GSE126792.Homo_Sapiens.MboI.b1	CVCL_2092	GSE126792	Homo_Sapiens	1	SMC1A	MboI	Kelly-Res-50I
Kelly-Res-50I.GSE126792.Homo_Sapiens.MboI.b2	CVCL_2092	GSE126792	Homo_Sapiens	2	SMC1A	MboI	Kelly-Res-50I
Kelly-Res-50I.GSE126792.Homo_Sapiens.MboI.b3	CVCL_2092	GSE126792	Homo_Sapiens	3	SMC1A	MboI	Kelly-Res-50I
Kelly-Res-shBORIS.GSE126792.Homo_Sapiens.MboI.b1	CVCL_2092	GSE126792	Homo_Sapiens	1	SMC1A	MboI	Kelly-Res-shBORIS
Kelly-Res-shBORIS.GSE126792.Homo_Sapiens.MboI.b2	CVCL_2092	GSE126792	Homo_Sapiens	2	SMC1A	MboI	Kelly-Res-shBORIS
Kelly-Res-shBORIS.GSE126792.Homo_Sapiens.MboI.b3	CVCL_2092	GSE126792	Homo_Sapiens	3	SMC1A	MboI	Kelly-Res-shBORIS
Kelly-Res-shGFP.GSE126792.Homo_Sapiens.MboI.b1	CVCL_2092	GSE126792	Homo_Sapiens	1	SMC1A	MboI	Kelly-Res-shGFP
Kelly-Res-shGFP.GSE126792.Homo_Sapiens.MboI.b2	CVCL_2092	GSE126792	Homo_Sapiens	2	SMC1A	MboI	Kelly-Res-shGFP
Kelly-Res-shGFP.GSE126792.Homo_Sapiens.MboI.b3	CVCL_2092	GSE126792	Homo_Sapiens	3	SMC1A	MboI	Kelly-Res-shGFP
Kelly-Sens-50I.GSE126792.Homo_Sapiens.MboI.b1	CVCL_2092	GSE126792	Homo_Sapiens	1	SMC1A	MboI	Kelly-Sens-50I
Kelly-Sens-50I.GSE126792.Homo_Sapiens.MboI.b2	CVCL_2092	GSE126792	Homo_Sapiens	2	SMC1A	MboI	Kelly-Sens-50I
Kelly-Sens-50I.GSE126792.Homo_Sapiens.MboI.b3	CVCL_2092	GSE126792	Homo_Sapiens	3	SMC1A	MboI	Kelly-Sens-50I
KYSE140.GSE166232.Homo_Sapiens.MboI.b1	CVCL_1347	GSE166232	Homo_Sapiens	1	H3K27ac	MboI	KYSE140
KYSE140_ARV2hrs.GSE166232.Homo_Sapiens.MboI.b1	CVCL_1347	GSE166232	Homo_Sapiens	1	H3K27ac	MboI	KYSE140_ARV2hrs
KYSE140_DMSO2hrs.GSE166232.Homo_Sapiens.MboI.b1	CVCL_1347	GSE166232	Homo_Sapiens	1	H3K27ac	MboI	KYSE140_DMSO2hrs
KYSE180.GSE155184.Homo_Sapiens.MboI, DpnII, HinfI.b1	CVCL_1349	GSE155184	Homo_Sapiens	1	H3K27ac	MboI, DpnII, HinfI	KYSE180
KYSE70.GSE166232.Homo_Sapiens.MboI.b1	CVCL_1356	GSE166232	Homo_Sapiens	1	H3K27ac	MboI	KYSE70
lgs000379.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	H3K27ac	MboI	lgs000379
lgs000379.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	CTCF	MboI	lgs000379
lgs101645.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	H3K27ac	MboI	lgs101645
lgs101645.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	CTCF	MboI	lgs101645
lgs102580.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	H3K27ac	MboI	lgs102580
lgs102580.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	CTCF	MboI	lgs102580
lgs102943.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	H3K27ac	MboI	lgs102943
lgs102943.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	CTCF	MboI	lgs102943
lgs301283.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	H3K27ac	MboI	lgs301283
lgs301283.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	CTCF	MboI	lgs301283
lgs301315.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	H3K27ac	MboI	lgs301315
lgs301315.GSE116193.Homo_Sapiens.MboI.b1		GSE116193	Homo_Sapiens	1	CTCF	MboI	lgs301315
LK2.GSE166232.Homo_Sapiens.MboI.b1	CVCL_1377	GSE166232	Homo_Sapiens	1	H3K27ac	MboI	LK2
LS513.GSE136629.Homo_Sapiens.MboI.b1	CVCL_1386	GSE136629	Homo_Sapiens	1	H3K27ac	MboI	LS513
M14-STAG2-KD.GSE156772.Homo_Sapiens.MboI.b1	CVCL_1395	GSE156772	Homo_Sapiens	1	H3K27ac	MboI	M14-STAG2-KD
M14-STAG2-KD.GSE156772.Homo_Sapiens.MboI.b2	CVCL_1395	GSE156772	Homo_Sapiens	2	H3K27ac	MboI	M14-STAG2-KD
M14-WT.GSE156772.Homo_Sapiens.MboI.b1	CVCL_1395	GSE156772	Homo_Sapiens	1	H3K27ac	MboI	M14-WT
M14-WT.GSE156772.Homo_Sapiens.MboI.b2	CVCL_1395	GSE156772	Homo_Sapiens	2	H3K27ac	MboI	M14-WT
MB157-GSI.GSE116869.Homo_Sapiens.MboI.b1	CVCL_3740	GSE116869	Homo_Sapiens	1	SMC1A	MboI	MB157-GSI
MB157-pInd20EBF1-10dox.GSE173843.Homo_Sapiens.MboI.b1	CVCL_3740	GSE173843	Homo_Sapiens	1	SMC1A	MboI	MB157-pInd20EBF1-10dox
MB157-pInd20TCF1-10dox.GSE173843.Homo_Sapiens.MboI.b1	CVCL_3740	GSE173843	Homo_Sapiens	1	SMC1A	MboI	MB157-pInd20TCF1-10dox
MB157-WO.GSE116869.Homo_Sapiens.MboI.b1	CVCL_3740	GSE116869	Homo_Sapiens	1	SMC1A	MboI	MB157-WO
MB157-WT.GSE116869.Homo_Sapiens.MboI.b1	CVCL_3740	GSE116869	Homo_Sapiens	1	SMC1A	MboI	MB157-WT
MCF7-Abemaciclib.GSE157381.Homo_Sapiens.MboI.b1	CVCL_0031	GSE157381	Homo_Sapiens	1	H3K27ac	MboI	MCF7-Abemaciclib
MCF7-DMSO.GSE157381.Homo_Sapiens.MboI.b1	CVCL_0031	GSE157381	Homo_Sapiens	1	H3K27ac	MboI	MCF7-DMSO
MDA-MB-231-PVT1sgRNAR2.GSE97585.Homo_Sapiens.MboI.b1	CVCL_0062	GSE97585	Homo_Sapiens	1	H3K27ac	MboI	MDA-MB-231-PVT1sgRNAR2
MDA-MB-231-PVT1sgRNAR2.GSE97585.Homo_Sapiens.MboI.b2	CVCL_0062	GSE97585	Homo_Sapiens	2	H3K27ac	MboI	MDA-MB-231-PVT1sgRNAR2
MDA-MB-231-PVT1sgRNAR3.GSE97585.Homo_Sapiens.MboI.b1	CVCL_0062	GSE97585	Homo_Sapiens	1	H3K27ac	MboI	MDA-MB-231-PVT1sgRNAR3
MDA-MB-231-PVT1sgRNAR3.GSE97585.Homo_Sapiens.MboI.b2	CVCL_0062	GSE97585	Homo_Sapiens	2	H3K27ac	MboI	MDA-MB-231-PVT1sgRNAR3
MDA-MB-231-sgRNA-Ctrl.GSE97585.Homo_Sapiens.MboI.b1	CVCL_0062	GSE97585	Homo_Sapiens	1	H3K27ac	MboI	MDA-MB-231-sgRNA-Ctrl
MDA-MB-231-sgRNA-Ctrl.GSE97585.Homo_Sapiens.MboI.b2	CVCL_0062	GSE97585	Homo_Sapiens	2	H3K27ac	MboI	MDA-MB-231-sgRNA-Ctrl
MDA-MB-453-Abemaciclib.GSE157381.Homo_Sapiens.MboI.b1	CVCL_0418	GSE157381	Homo_Sapiens	1	H3K27ac	MboI	MDA-MB-453-Abemaciclib
MDA-MB-453-DMSO.GSE157381.Homo_Sapiens.MboI.b1	CVCL_0418	GSE157381	Homo_Sapiens	1	H3K27ac	MboI	MDA-MB-453-DMSO
Middle-Frontal-Gyrus.GSE147672.Homo_Sapiens.MboI.b1		GSE147672	Homo_Sapiens	1	H3K27ac	MboI	Middle-Frontal-Gyrus
Middle-Frontal-Gyrus.GSE147672.Homo_Sapiens.MboI.b2		GSE147672	Homo_Sapiens	2	H3K27ac	MboI	Middle-Frontal-Gyrus
Monocyte_1800-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Monocyte_1800-RH-1
Monocyte_1800-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Monocyte_1800-RH-1
Monocyte_1800-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Monocyte_1800-RH-1
Monocyte_1814-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Monocyte_1814-RH-1
Monocyte_1814-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Monocyte_1814-RH-1
Monocyte_1814-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Monocyte_1814-RH-1
Monocyte_1815-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Monocyte_1815-RH-1
Monocyte_1815-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Monocyte_1815-RH-1
Monocyte_1815-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Monocyte_1815-RH-1
Monocyte_1816-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Monocyte_1816-RH-1
Monocyte_1816-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Monocyte_1816-RH-1
Monocyte_1816-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Monocyte_1816-RH-1
Monocyte_1829-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Monocyte_1829-RH-1
Monocyte_1829-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Monocyte_1829-RH-1
Monocyte_1829-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Monocyte_1829-RH-1
Monocyte_1831-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Monocyte_1831-RH-1
Monocyte_1831-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Monocyte_1831-RH-1
Monocyte_1831-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Monocyte_1831-RH-1
MyLa.GSE101498.Homo_Sapiens.MboI.b1	CVCL_2633	GSE101498	Homo_Sapiens	1	H3K27ac	MboI	MyLa
MyLa.GSE101498.Homo_Sapiens.MboI.b2	CVCL_2633	GSE101498	Homo_Sapiens	2	H3K27ac	MboI	MyLa
MyLa.GSE151193.Homo_Sapiens.MboI.b1	CVCL_2634	GSE151193	Homo_Sapiens	1	H3K27ac	MboI	MyLa
MyLa.GSE137906.Homo_Sapiens.MboI.b1	CVCL_2634	GSE137906	Homo_Sapiens	1	H3K27ac	MboI	MyLa
Naive_B_1800-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_B_1800-RH-1
Naive_B_1800-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_B_1800-RH-1
Naive_B_1800-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_B_1800-RH-1
Naive_B_1814-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_B_1814-RH-1
Naive_B_1814-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_B_1814-RH-1
Naive_B_1814-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_B_1814-RH-1
Naive_B_1815-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_B_1815-RH-1
Naive_B_1815-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_B_1815-RH-1
Naive_B_1815-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_B_1815-RH-1
Naive_B_1816-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_B_1816-RH-1
Naive_B_1816-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_B_1816-RH-1
Naive_B_1816-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_B_1816-RH-1
Naive_B_1829-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_B_1829-RH-1
Naive_B_1829-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_B_1829-RH-1
Naive_B_1829-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_B_1829-RH-1
Naive_B_1831-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_B_1831-RH-1
Naive_B_1831-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_B_1831-RH-1
Naive_B_1831-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_B_1831-RH-1
Naive_K_1800-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_K_1800-RH-1
Naive_K_1800-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_K_1800-RH-1
Naive_K_1800-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_K_1800-RH-1
Naive_K_1814-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_K_1814-RH-1
Naive_K_1814-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_K_1814-RH-1
Naive_K_1814-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_K_1814-RH-1
Naive_K_1815-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_K_1815-RH-1
Naive_K_1815-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_K_1815-RH-1
Naive_K_1815-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_K_1815-RH-1
Naive_K_1816-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_K_1816-RH-1
Naive_K_1816-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_K_1816-RH-1
Naive_K_1816-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_K_1816-RH-1
Naive_K_1829-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_K_1829-RH-1
Naive_K_1829-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_K_1829-RH-1
Naive_K_1829-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_K_1829-RH-1
Naive_K_1831-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b1		phs001703v3p1	Homo_Sapiens	1	H3K27ac	MboI	Naive_K_1831-RH-1
Naive_K_1831-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b2		phs001703v3p1	Homo_Sapiens	2	H3K27ac	MboI	Naive_K_1831-RH-1
Naive_K_1831-RH-1.phs001703v3p1.Homo_Sapiens.MboI.b3		phs001703v3p1	Homo_Sapiens	3	H3K27ac	MboI	Naive_K_1831-RH-1
Naive_Tcells.GSE101498.Homo_Sapiens.MboI.b1		GSE101498	Homo_Sapiens	1	H3K27ac	MboI	Naive_Tcells
Naive_Tcells.GSE101498.Homo_Sapiens.MboI.b2		GSE101498	Homo_Sapiens	2	H3K27ac	MboI	Naive_Tcells
Naive_Tcells.GSE101498.Homo_Sapiens.MboI.b3		GSE101498	Homo_Sapiens	3	H3K27ac	MboI	Naive_Tcells
Naive_Tcells.GSE101498.Homo_Sapiens.MboI.b1		GSE101498	Homo_Sapiens	1	CTCF	MboI	Naive_Tcells
Naive_Tcells.GSE101498.Homo_Sapiens.MboI.b2		GSE101498	Homo_Sapiens	2	CTCF	MboI	Naive_Tcells
Nalm6.GSE115492.Homo_Sapiens.MboI.b1	CVCL_0092	GSE115492	Homo_Sapiens	1	H3K27ac	MboI	Nalm6
NF_1.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_1
NF_10.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_10
NF_2.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_2
NF_3.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_3
NF_4.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_4
NF_5.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_5
NF_6.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_6
NF_7.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_7
NF_8.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_8
NF_9.GSE165303.Homo_Sapiens.Arima.b1		GSE165303	Homo_Sapiens	1	H3K27ac	Arima	NF_9
Nonclassical_Monocyte_1786.phs001703v4p1.Homo_Sapiens.MboI.b1		phs001703v4p1	Homo_Sapiens	1	H3K27ac	MboI	Nonclassical_Monocyte_1786
Nonclassical_Monocyte_1786.phs001703v4p1.Homo_Sapiens.MboI.b2		phs001703v4p1	Homo_Sapiens	2	H3K27ac	MboI	Nonclassical_Monocyte_1786
Nonclassical_Monocyte_1786.phs001703v4p1.Homo_Sapiens.MboI.b3		phs001703v4p1	Homo_Sapiens	3	H3K27ac	MboI	Nonclassical_Monocyte_1786
