mES_25m.GSE101498.Mus_Musculus.H3K27ac.b2	SRR5831482_1.fastq.gz
A673_SA2r.GSE133227.Homo_Sapiens.CTCF.b1	SRR9590190_1.fastq.gz
Erythroid_0hr.GSE142004.Mus_Musculus.H3K27ac.b1	SRR10690955_1.fastq.gz
hCM-HAND1OE.GSE165303.Homo_Sapiens.H3K27ac.b1	SRR13506163_1.fastq.gz
mOPC_IFN.GSE166177.Mus_Musculus.H3K27ac.b2	SRR13631524_1.fastq.gz
dTAD_D1.GSE126362.Mus_Musculus.Lbd1.b2	SRR8556557_1.fastq.gz
PAEC-siRNA-KLF2-4.GSE152900.Homo_Sapiens.H3K27ac.b1	SRR18552249_1.fastq.gz
Primary-T-D0.GSE168881.Homo_Sapiens.H3K27ac.b2	SRR13961070_1.fastq.gz
H9-HS.GSE105028.Homo_Sapiens.H3K4me1.b1	SRR6206811_1.fastq.gz
H9-HS.GSE105028.Homo_Sapiens.H3K4me1.b1	SRR6206812_1.fastq.gz
MyLa.GSE151193.Homo_Sapiens.H3K27ac.b1	SRR11849620_1.fastq.gz
MyLa.GSE151193.Homo_Sapiens.H3K27ac.b1	SRR11849622_1.fastq.gz
MyLa.GSE151193.Homo_Sapiens.H3K27ac.b1	SRR11849621_1.fastq.gz
mES_500k.GSE101498.Mus_Musculus.H3K27ac.b2	SRR5831484_1.fastq.gz
CAR-T-CD19-D10.GSE168881.Homo_Sapiens.H3K27ac.b2	SRR13961072_1.fastq.gz
Rec1-GSI.GSE116875.Homo_Sapiens.SMC1A.b1	SRR7505647_1.fastq.gz
Naive_Tcells.GSE101498.Homo_Sapiens.CTCF.b2	SRR5831509_1.fastq.gz
E14_mESC_RINGko_fl.GSE160656.Mus_Musculus.H3K4me3.b2	SRR12965881_1.fastq.gz
Th17.GSE101498.Homo_Sapiens.H3K27ac.b3	SRR5831504_1.fastq.gz
mESC_TR.GSE99519.Mus_Musculus.H3K27ac.b2	SRR6010268_1.fastq.gz
Kelly-Res-shGFP.GSE126792.Homo_Sapiens.SMC1A.b3	SRR8594870_1.fastq.gz
mESC_TR.GSE99519.Mus_Musculus.H3K27ac.b1	SRR6010267_1.fastq.gz
293T-PDS.GSE128106.Homo_Sapiens.YY1.b1	SRR8707618_1.fastq.gz
293T-PDS.GSE128106.Homo_Sapiens.YY1.b1	SRR8707617_1.fastq.gz
DTC1-WT.GSE180194.Homo_Sapiens.H3K27ac.b1	SRR15163183_1.fastq.gz
MDA-MB-231-sgRNA-Ctrl.GSE97585.Homo_Sapiens.H3K27ac.b1	SRR5442303_1.fastq.gz
lgs102943.GSE116193.Homo_Sapiens.CTCF.b1	SRR7417517_1.fastq.gz
TKO_24H.GSE113339.Mus_Musculus.H3K27ac.b1	SRR8874678_1.fastq.gz
TKO_24H.GSE113339.Mus_Musculus.H3K27ac.b1	SRR8874677_1.fastq.gz
Primary-T-D0.GSE168881.Homo_Sapiens.H3K27ac.b1	SRR13961069_1.fastq.gz
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.SMC1A.b3	SRR7888978_1.fastq.gz
hESC-p63GOF-D0.GSE120294.Homo_Sapiens.SMC1A.b3	SRR7888977_1.fastq.gz
MEF_B6_90m.GSE193079.Mus_Musculus.H3K27ac.b1	SRR17446919_1.fastq.gz
lgs301283.GSE116193.Homo_Sapiens.H3K27ac.b1	SRR7417513_1.fastq.gz
Hela-S3-Control.GSE108869.Homo_Sapiens.CTCF.b2	SRR6657727_1.fastq.gz
THP-1-Vector-Batch1.GSE149420.Homo_Sapiens.H3K4me3.b1	SRR14804034_1.fastq.gz
THP-1-Vector-Batch1.GSE149420.Homo_Sapiens.H3K4me3.b1	SRR14804035_1.fastq.gz
A673_SA2m1.GSE133227.Homo_Sapiens.H3K27ac.b2	SRR9590188_1.fastq.gz
mES.GSE80820.Mus_Musculus.Oct4.b2	SRR3928690_1.fastq.gz
mES.GSE80820.Mus_Musculus.Oct4.b2	SRR3928689_1.fastq.gz
H9.GSE105028.Homo_Sapiens.CTCF.b1	SRR6206795_1.fastq.gz
H9.GSE105028.Homo_Sapiens.CTCF.b1	SRR6206794_1.fastq.gz
H9.GSE105028.Homo_Sapiens.CTCF.b1	SRR6206793_1.fastq.gz
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442632_1.fastq.gz
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442635_1.fastq.gz
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442628_1.fastq.gz
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442630_1.fastq.gz
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442631_1.fastq.gz
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442634_1.fastq.gz
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442629_1.fastq.gz
Superior-and-Middle-Temporal-Gyri.GSE147672.Homo_Sapiens.H3K27ac.b2	SRR11442633_1.fastq.gz
Retina.GSE196235.Homo_Sapiens.H3K27ac.b1	SRR17909510_1.fastq.gz
DCM_1.GSE165303.Homo_Sapiens.H3K27ac.b1	SRR13505991_1.fastq.gz
Kelly-Res-shGFP.GSE126792.Homo_Sapiens.SMC1A.b2	SRR8594869_1.fastq.gz
A673_WT.GSE133227.Homo_Sapiens.CTCF.b4	SRR9590201_1.fastq.gz
PAEC-siRNA-Ctrl.GSE152900.Homo_Sapiens.H3K27ac.b1	SRR18552251_1.fastq.gz
ES.GSE113339.Mus_Musculus.H3K27ac.b1	SRR7030462_1.fastq.gz
ES.GSE113339.Mus_Musculus.H3K27ac.b1	SRR7030463_1.fastq.gz
MEF_B6_0m.GSE193079.Mus_Musculus.H3K27ac.b3	SRR17446920_1.fastq.gz
KYSE140_ARV2hrs.GSE166232.Homo_Sapiens.H3K27ac.b1	SRR13637948_1.fastq.gz
KYSE140_ARV2hrs.GSE166232.Homo_Sapiens.H3K27ac.b1	SRR13637949_1.fastq.gz
Erythroid_0hr.GSE142004.Mus_Musculus.YY1.b1	SRR10690959_1.fastq.gz
SEC-p63KO-D7.GSE120294.Homo_Sapiens.SMC1A.b3	SRR7888996_1.fastq.gz
SEC-p63KO-D7.GSE120294.Homo_Sapiens.SMC1A.b3	SRR7888995_1.fastq.gz
hESC-WT.GSE181971.Homo_Sapiens.SMC1A.b3	SRR15425308_1.fastq.gz
BC3.GSE136090.Homo_Sapiens.H3K27ac.b1	SRR10008147_1.fastq.gz
BC3.GSE136090.Homo_Sapiens.H3K27ac.b1	SRR10008148_1.fastq.gz
OCI-AML3-WT.GSE111537.Homo_Sapiens.CTCF.b1	SRR6815425_1.fastq.gz
TKO_0H.GSE113339.Mus_Musculus.H3K27ac.b1	SRR8874671_1.fastq.gz
TKO_0H.GSE113339.Mus_Musculus.H3K27ac.b1	SRR8874672_1.fastq.gz
Primary-Foreskin-Keratinocytes-Day0.GSE158642.Homo_Sapiens.H3K27ac.b1	SRR12728607_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442605_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442609_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442611_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442607_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442610_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442606_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442608_1.fastq.gz
Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1	SRR11442604_1.fastq.gz
GM12878.GSE101498.Homo_Sapiens.H3K27ac.b2	SRR5831490_1.fastq.gz
A673-siCT-Dh1-72h-D347-D362.GSE156650.Homo_Sapiens.CTCF.b1	SRR12492726_1.fastq.gz
A673-siCT-Dh1-72h-D347-D362.GSE156650.Homo_Sapiens.CTCF.b1	SRR12492723_1.fastq.gz
A673-siCT-Dh1-72h-D347-D362.GSE156650.Homo_Sapiens.CTCF.b1	SRR12492724_1.fastq.gz
A673-siCT-Dh1-72h-D347-D362.GSE156650.Homo_Sapiens.CTCF.b1	SRR12492727_1.fastq.gz
Myogenic_Progenitors_D6.GSE126362.Mus_Musculus.Pax3.b1	SRR8556549_1.fastq.gz
Adult_CTX_SSTcre.GSE150536.Mus_Musculus.H3K27ac.b2	SRR11787754_1.fastq.gz
