PGT.GSE210525.Homo_Sapiens.STAG2.biorep_merged	Homo_Sapiens
PH.GSE210525.Homo_Sapiens.STAG1.biorep_merged	Homo_Sapiens
PH.GSE210525.Homo_Sapiens.STAG2.biorep_merged	Homo_Sapiens
PP.GSE210525.Homo_Sapiens.STAG1.biorep_merged	Homo_Sapiens
PP.GSE210525.Homo_Sapiens.STAG2.biorep_merged	Homo_Sapiens
Pre-B-TAF15-ZNF384.GSE181498.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Pre-B-TCF3-ZNF384.GSE181498.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Pre-B-ZNF384.GSE181498.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Pro-E.GSE183993.Homo_Sapiens.H3K9me3.biorep_merged	Homo_Sapiens
SEM-IAA-6hrs.GSE201911.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
SEM-noIAA.GSE201911.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
SMZ1.GSE240151.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
SNU719.GSE239992.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
TSC.GSE213644.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Thymocyte-Satb1_cKO.GSE173446.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Thymocyte.GSE173446.Mus_Musculus.CTCF.biorep_merged	Mus_Musculus
Thymocyte.GSE173446.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
VCaP.GSE200165.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
Ventrial.GSE215020.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
Wei-22RV1-Control.GSE200165.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
Wei-22RV1-Control.GSE200165.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Wei-22RV1-Myc.GSE200165.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
Wei-22RV1-Myc.GSE200165.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Wei-22RV1.GSE200165.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
Wei-22Rv1-sgCtrl.GSE172498.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
Wei-22Rv1-sgCtrl.GSE172498.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
Wei-22Rv1-sgDele-10Kb.GSE172498.Homo_Sapiens.CTCF.biorep_merged	Homo_Sapiens
Wei-22Rv1-sgDele-10Kb.GSE172498.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
YCCEL1.GSE239992.Homo_Sapiens.H3K27ac.biorep_merged	Homo_Sapiens
mNSC.GSE207801.Mus_Musculus.H3K27ac.biorep_merged	Mus_Musculus
